year,month,CO AQI,SO2 AQI,O3 AQI,NO2 AQI,Latitude,Longitude,label
2019,2,5.035714285714286,2.113095238095238,28.035714285714285,21.678571428571427,41.50370794791663,-81.66005819791664,4
2019,2,1.5,1.0,29.0,14.5,40.058368214285714,-83.00553592857143,1
2019,2,5.285714285714286,2.2142857142857144,26.892857142857142,22.85714285714286,39.13672729166668,-84.51977687499995,4
2019,2,3.2857142857142856,0.03571428571428571,28.0,12.142857142857142,35.53141233333335,-97.51579099999996,0
2019,2,3.2142857142857144,0.5982142857142857,27.964285714285715,15.392857142857142,36.16359680000002,-95.96252902500005,0
2019,2,4.153846153846154,0.19230769230769232,27.846153846153847,19.46153846153846,45.5196515,-122.59734887500005,3
2019,2,1.565217391304348,1.608695652173913,34.97826086956522,5.086956521739131,39.92156000000001,-77.30873999999996,5
2019,2,2.642857142857143,6.785714285714286,27.964285714285715,21.857142857142858,40.30972199999999,-78.91499999999998,4
2019,2,6.82142857142857,1.9285714285714286,25.904761904761905,27.785714285714285,40.011872109649154,-75.08461068421049,4
2019,2,3.0,0.35714285714285715,40.035714285714285,16.214285714285715,41.841039,-71.36096999999997,1
2019,2,2.5416666666666665,0.4583333333333333,36.625,13.625,43.54791999999998,-96.70076900000002,1
2019,2,2.0,0.0,34.17857142857143,0.8214285714285714,35.621648444444425,-83.8801635,5
2019,2,4.25,0.35714285714285715,30.464285714285715,21.678571428571427,35.17430790000001,-89.9072067,0
2019,2,5.035714285714286,0.2857142857142857,29.375,14.107142857142856,29.4412531346154,-98.44188627564107,0
2019,2,2.8076923076923075,0.23076923076923078,27.641025641025642,14.961538461538462,32.840572772727256,-96.82800865909093,0
2019,2,4.589285714285714,0.9404761904761905,21.665873015873014,18.524872448979597,29.744600634300586,-95.3556731271578,0
2019,2,5.321428571428571,0.0,27.785714285714285,15.607142857142858,30.354148000000006,-97.72595749999998,0
2019,2,2.9464285714285716,0.6607142857142857,37.92857142857143,27.767857142857142,40.680674221666656,-111.90284437416655,2
2019,2,16.535714285714285,0.03571428571428571,68.94999999999999,6.125,40.2076747514493,-109.54372412173916,2
2019,2,4.285714285714286,0.9642857142857143,36.285714285714285,20.285714285714285,43.60805600000001,-72.98277800000004,1
2019,2,3.0,0.0,35.0,7.0,37.103733,-76.387017,5
2019,2,4.08,0.16,31.6,16.52,37.556519999999985,-77.40027000000002,1
2019,2,3.0,0.0,31.0,16.0,37.28342,-79.88452,1
2019,2,4.5576923076923075,0.6923076923076923,26.384615384615383,25.78846153846154,47.58272899999998,-122.31417499999999,3
2019,2,4.25,0.03571428571428571,31.857142857142858,24.553571428571427,43.00731762500002,-87.92381862499998,1
2019,2,1.9444444444444444,1.2222222222222223,36.416666666666664,13.694444444444445,41.13379350000001,-104.65055200000005,1
2019,3,5.730769230769231,9.442307692307692,41.5,20.96153846153846,33.54723390000001,-86.81815030000001,4
2019,3,6.0,15.526315789473685,26.894736842105264,30.842105263157894,64.84569,-147.727413,4
2019,3,6.588709677419355,1.3870967741935487,48.25806451612904,35.95161290322581,33.476327220714296,-112.08775400362437,1
2019,3,3.467741935483871,0.0,45.774193548387096,18.870967741935484,32.202665163541695,-110.90862239999991,1
2019,3,3.193548387096774,3.7419354838709675,39.91935483870968,20.387096774193548,34.77607199999999,-92.27611724999998,0
2019,3,6.311827956989248,1.6451612903225807,32.79032258064516,23.403225806451612,37.78218988888889,-122.23441544444448,5
2019,3,5.239130434782608,1.673913043478261,38.03260869565217,11.673913043478262,37.96791772826084,-122.00810020652165,2
2019,3,3.870967741935484,0.0,36.41935483870968,18.784946236559136,36.79918776666667,-119.82130520000007,2
2019,3,5.037037037037037,0.037037037037037035,30.666666666666668,4.7407407407407405,40.77678000000002,-124.17949,2
2019,3,3.838709677419355,0.45161290322580644,52.45161290322581,23.838709677419356,32.676180000000016,-115.48307000000008,1
2019,3,5.591397849462365,0.8951612903225806,38.25806451612903,30.483870967741936,33.92327883333335,-118.26527737499988,5
2019,3,4.17741935483871,0.06451612903225806,44.12903225806452,23.129032258064516,33.99958000000001,-117.41600999999994,1
2019,3,3.6129032258064515,0.0967741935483871,37.903225806451616,13.225806451612904,38.613779000000015,-121.36801400000004,2
2019,3,5.82258064516129,0.6129032258064516,45.435483870967744,21.919354838709676,34.30549049999997,-117.40877499999989,1
2019,3,4.178571428571429,0.0,44.82142857142857,13.785714285714286,32.78956500000002,-116.94430800000006,1
2019,3,3.193548387096774,0.29838709677419356,37.145161290322584,4.217741935483871,34.58066408333333,-120.23906210416679,2
2019,3,6.396551724137931,0.27586206896551724,34.51724137931034,22.603448275862068,37.34331599999998,-121.87234050000005,5
2019,3,6.354838709677419,0.5806451612903226,38.41935483870968,18.387096774193548,38.10250700000003,-122.23797599999992,5
2019,3,4.88,1.6,38.28,35.6,39.838119,-104.94984000000004,4
2019,3,5.978494623655913,1.2741935483870968,37.403225806451616,39.16397849462366,39.76194955555556,-104.99868600694438,4
2019,3,3.774193548387097,0.12903225806451613,39.806451612903224,26.35483870967742,41.30140000000004,-72.90287099999998,4
2019,3,3.4444444444444446,1.3888888888888888,36.388888888888886,25.166666666666668,39.73944400000001,-75.55805600000005,4
2019,3,5.145161290322581,1.1451612903225807,34.526881720430104,27.39516129032258,38.9175716458333,-76.98522347916666,4
2019,3,6.0,2.5483870967741935,43.13978494623655,19.822580645161292,30.338006500000002,-81.63100799242422,0
2019,3,4.277777777777778,1.3055555555555556,34.72222222222222,20.27777777777778,27.907960214285712,-82.46654657142858,0
2019,3,4.612903225806452,0.16129032258064516,46.12903225806452,9.451612903225806,28.596389000000016,-81.36250000000001,0
2019,3,3.3548387096774195,1.2903225806451613,42.193548387096776,13.983870967741936,27.823511875000005,-82.68271050000004,0
2019,3,5.0476190476190474,0.42857142857142855,41.76190476190476,25.80952380952381,33.6878,-84.29050000000004,0
2019,3,8.071428571428571,1.0,37.142857142857146,25.428571428571427,33.749571,-84.37435800000002,0
2019,3,2.096774193548387,3.446236559139785,32.45161290322581,9.741935483870968,21.34395200000002,-158.09625112499995,2
2019,3,5.354838709677419,2.3225806451612905,40.0,26.322580645161292,38.612034,-90.16047699999994,4
2019,3,3.935483870967742,0.8548387096774194,35.666666666666664,22.951612903225808,39.78199837962962,-86.13957341666669,4
2019,3,4.066666666666666,2.0,36.266666666666666,11.733333333333333,37.99550650000002,-87.58702900000002,0
2019,3,2.5789473684210527,1.263157894736842,39.1578947368421,18.789473684210527,39.11721899999999,-94.63560499999997,0
2019,3,3.774193548387097,1.5913978494623655,39.08064516129032,26.64516129032258,38.16496621212125,-85.74386939393936,4
2019,3,2.838709677419355,4.112903225806452,37.016129032258064,25.193548387096776,30.484067299999996,-91.19691749999997,0
2019,3,2.064516129032258,0.0,40.03225806451613,8.516129032258064,46.69643100000001,-68.03300600000006,3
